record_id,redcap_event_name,redcap_repeat_instrument,sample_id_tw,date_received_tw,date_results_tw,site_id_tw,amplification_tw,amplification_counts_tw,direct_tw,direct_counts_tw,phage_morphology_tw,morph1_description_tw,desc_morph_1,typhi_ty2_tw_1,typhi_ct18_tw_1,typhi_ty2_vi_tw_1,typhi_flic_tw_1,atcc_13880_tw_1,atcc_13047_tw_1,atcc_9610_tw_1,atcc_19606_tw_1,atcc_13076_tw_1,atcc_13312_tw_1,atcc_14035_tw_1,atcc_25830_tw_1,proteus_mirabilis_tw_1,atcc_6962_tw_1,paratyphi_c_tw_1,bordetella_pertussis_tw_1,achromobacter_xylosoxidans_tw_1,atcc_9150_tw_1,paratyphi_a_tw_1,atcc_700720_tw_1,atcc_8090_tw_1,atcc_25922_tw_1,atcc_13883_tw_1,atcc_27853_tw_1,sequencing_tw_1,morph2_description_tw,desc_morph_2,typhi_ty2_tw_2,typhi_ct18_tw_2,typhi_ty2_vi_tw_2,typhi_flic_tw_2,atcc_13880_tw_2,atcc_13047_tw_2,atcc_9610_tw_2,atcc_19606_tw_2,atcc_13076_tw_2,atcc_13312_tw_2,atcc_14035_tw_2,atcc_25830_tw_2,proteus_mirabilis_tw_2,atcc_6962_tw_2,paratyphi_c_tw_2,bordetella_pertussis_tw_2,achromobacter_xylosoxidans_tw_2,atcc_9150_tw_2,paratyphi_a_tw_2,atcc_700720_tw_2,atcc_8090_tw_2,atcc_25922_tw_2,atcc_13883_tw_2,atcc_27853_tw_2,sequencing_tw_2,morph3_description_tw,desc_morph_3,typhi_ty2_tw_3,typhi_ct18_tw_3,typhi_ty2_vi_tw_3,typhi_flic_tw_3,atcc_13880_tw_3,atcc_13047_tw_3,atcc_9610_tw_3,atcc_19606_tw_3,atcc_13076_tw_3,atcc_13312_tw_3,atcc_14035_tw_3,atcc_25830_tw_3,proteus_mirabilis_tw_3,atcc_6962_tw_3,paratyphi_c_tw_3,bordetella_pertussis_tw_3,achromobacter_xylosoxidans_tw_3,atcc_9150_tw_3,paratyphi_a_tw_3,atcc_700720_tw_3,atcc_8090_tw_3,atcc_25922_tw_3,atcc_13883_tw_3,atcc_27853_tw_3,sequencing_tw_3,typhi_wastewater_form_complete,sample_id_pw,date_received_pw,date_results_pw,site_id_pw,amplification_pw,amplification_counts_pw,direct_pw,direct_counts_pw,phage_morphology_pw,morph1_description_pw,typhi_ty2_pw,typhi_ct18_pw,typhi_ty2_vi_pw,typhi_flic_pw,atcc_13880_pw,atcc_13047_pw,atcc_9610_pw,atcc_19606_pw,atcc_13076_pw,atcc_13312_pw,atcc_14035_pw,atcc_25830_pw,proteus_mirabilis_pw,atcc_6962_pw,paratyphi_c_pw,bordetella_pertussis_pw,achromobacter_xylosoxidans_pw,sequencing_pw_1,morph2_description_pw,typhi_ty2_2_pw,typhi_ct18_2_pw,typhi_ty2_vi_2_pw,typhi_flic_2_pw,atcc_13880_2_pw,atcc_13047_2_pw,atcc_9610_2_pw,atcc_19606_2_pw,atcc_13076_2_pw,atcc_13312_2_pw,atcc_14035_2_pw,atcc_25830_2_pw,proteus_mirabilis_2_pw,atcc_6962_2_pw,paratyphi_c_2_pw,bordetella_pertussis_2_pw,achromobacter_xylosoxidans_2_pw,sequencing_2_pw,morph3_description_pw,typhi_ty2_3_pw,typhi_ct18_3_pw,typhi_ty2_vi_3_pw,typhi_flic_3_pw,atcc_13880_3_pw,atcc_13047_3_pw,atcc_9610_3_pw,atcc_19606_3_pw,atcc_13076_3_pw,atcc_13312_3_pw,atcc_14035_3_pw,atcc_25830_3_pw,proteus_mirabilis_3_pw,atcc_6962_3_pw,paratyphi_c_3_pw,bordetella_pertussis_3_pw,achromobacter_xylosoxidans_3_pw,sequencing_3_pw,paratyphi_wastewater_form_complete
2420,wastewater_surveil_arm_1,,ES3_14507801,12/2/25,12/3/25,145,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2421,wastewater_surveil_arm_1,,ES3_17107801,12/2/25,12/3/25,171,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2422,wastewater_surveil_arm_1,,ES3_17207801,12/2/25,12/3/25,172,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2423,wastewater_surveil_arm_1,,ES3_17807801,12/2/25,12/3/25,178,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2424,wastewater_surveil_arm_1,,ES3_17907801,12/2/25,12/3/25,179,1,6,2,,1,ES3-17907805 E.jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2425,wastewater_surveil_arm_1,,ES3_18107801,12/2/25,12/3/25,181,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2426,wastewater_surveil_arm_1,,ES3_18607801,12/2/25,12/3/25,186,1,50,2,,1,ES3-18607805 E.jpg,Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2427,wastewater_surveil_arm_1,,ES3_11407801,12/3/25,12/4/25,114,1,Complete Lysis,1,13,1,ES3-11407805 NE.jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2428,wastewater_surveil_arm_1,,ES3_14107801,12/3/25,12/5/25,141,1,370,1,2,1,ES3-14107805 E (10-2)dil.jpg,Small circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2429,wastewater_surveil_arm_1,,ES3_16207801,12/3/25,12/4/25,162,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2430,wastewater_surveil_arm_1,,ES3_16507801,12/3/25,12/4/25,165,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2431,wastewater_surveil_arm_1,,ES3_12007901,12/8/25,12/9/25,120,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2432,wastewater_surveil_arm_1,,ES3_12207901,12/8/25,12/9/25,122,2,,1,7,1,Es3_12207905NE.jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2433,wastewater_surveil_arm_1,,ES3_12307901,12/8/25,12/9/25,123,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2434,wastewater_surveil_arm_1,,ES3_12607901,12/8/25,12/9/25,126,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2435,wastewater_surveil_arm_1,,ES3_12707901,12/8/25,12/9/25,127,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2436,wastewater_surveil_arm_1,,ES3_12807901,12/8/25,12/9/25,128,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2437,wastewater_surveil_arm_1,,ES3_12907901,12/8/25,12/9/25,129,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2438,wastewater_surveil_arm_1,,ES3_15007901,12/8/25,12/9/25,150,1,Complete lysis,1,120,1,Es3_15007905NE.jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2439,wastewater_surveil_arm_1,,ES3_15307901,12/8/25,12/9/25,153,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2440,wastewater_surveil_arm_1,,ES3_15407901,12/8/25,12/9/25,154,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2441,wastewater_surveil_arm_1,,ES3_15607901,12/8/25,12/9/25,156,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2442,wastewater_surveil_arm_1,,ES3_16307901,12/8/25,12/9/25,163,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2443,wastewater_surveil_arm_1,,ES3_11807901,12/9/25,12/10/25,118,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2444,wastewater_surveil_arm_1,,ES3_13407901,12/9/25,12/10/25,134,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2445,wastewater_surveil_arm_1,,ES3_13707901,12/9/25,12/10/25,137,1,Complete Lysis,1,40,1,ES3-13707905 NE.jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2446,wastewater_surveil_arm_1,,ES3_13807901,12/9/25,12/10/25,138,2,,1,10,1,ES3-13807905 NE.jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2447,wastewater_surveil_arm_1,,ES3_15507901,12/9/25,12/10/25,155,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2448,wastewater_surveil_arm_1,,ES3_15707901,12/9/25,12/10/25,157,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2449,wastewater_surveil_arm_1,,ES3_15807901,12/9/25,12/10/25,158,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2450,wastewater_surveil_arm_1,,ES3_15907901,12/9/25,12/10/25,159,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2451,wastewater_surveil_arm_1,,ES3_17307901,12/9/25,12/11/25,173,1,2,2,,1,ES3-17307905 E (10-4).jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2452,wastewater_surveil_arm_1,,ES3_17407901,12/9/25,12/10/25,174,1,Complete Lysis,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2453,wastewater_surveil_arm_1,,ES3_17507901,12/9/25,12/11/25,175,1,70,2,,1,ES3-17507905 E (10-2).jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2454,wastewater_surveil_arm_1,,ES3_17607901,12/9/25,12/10/25,176,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2455,wastewater_surveil_arm_1,,ES3_13007901,12/10/25,12/11/25,130,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2456,wastewater_surveil_arm_1,,ES3_14807901,12/10/25,12/11/25,148,2,,1,1,1,ES3-14807905 NE.jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2457,wastewater_surveil_arm_1,,ES3_14907901,12/10/25,12/12/25,149,1,215,1,3,1,ES3-14907905 E (10-2).jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2458,wastewater_surveil_arm_1,,ES3_10207901,12/15/25,12/16/25,102,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2459,wastewater_surveil_arm_1,,ES3_10407901,12/15/25,12/16/25,104,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2460,wastewater_surveil_arm_1,,ES3_10507901,12/15/25,12/16/25,105,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2461,wastewater_surveil_arm_1,,ES3_10607901,12/15/25,12/16/25,106,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2462,wastewater_surveil_arm_1,,ES3_10707901,12/15/25,12/16/25,107,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2463,wastewater_surveil_arm_1,,ES3_10807901,12/15/25,12/16/25,108,1,Complete Lysis,1,6,1,ES3-10807905 NE.jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2464,wastewater_surveil_arm_1,,ES3_11007901,12/15/25,12/16/25,110,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2465,wastewater_surveil_arm_1,,ES3_11107901,12/15/25,12/16/25,111,1,Complete Lysis,1,3,1,ES3-11107905 NE.jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2466,wastewater_surveil_arm_1,,ES3_11207901,12/15/25,12/16/25,112,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2467,wastewater_surveil_arm_1,,ES3_11507901,12/15/25,12/16/25,115,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2468,wastewater_surveil_arm_1,,ES3_11607901,12/15/25,12/16/25,116,2,,1,7,1,ES3-11607905 NE.jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2469,wastewater_surveil_arm_1,,ES3_11707901,12/15/25,12/16/25,117,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2470,wastewater_surveil_arm_1,,ES3_13907901,12/16/25,12/17/25,139,1,Complete Lysis,1,30,1,,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2471,wastewater_surveil_arm_1,,ES3_14007901,12/16/25,12/17/25,140,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2472,wastewater_surveil_arm_1,,ES3_14307901,12/16/25,12/17/25,143,2,,1,1,1,ES3-14307905 NE .jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2473,wastewater_surveil_arm_1,,ES3_14407901,12/16/25,12/17/25,144,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2474,wastewater_surveil_arm_1,,ES3_14507901,12/16/25,12/17/25,145,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2475,wastewater_surveil_arm_1,,ES3_17107901,12/16/25,12/17/25,171,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2476,wastewater_surveil_arm_1,,ES3_17207901,12/16/25,12/17/25,172,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2477,wastewater_surveil_arm_1,,ES3_17807901,12/16/25,12/17/25,178,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
